"","dates","DOY","TIME","TALOC","TAREF","RHLOC","RH","VLOC","VREF","SNOWMELT","POOLDEP","PCTWET","ZEN","SOLR","TSKYC","DEW","FROST","SNOWFALL","SNOWDEP","SNOWDENS","D0cm","D2.5cm","D5cm","D10cm","D15cm","D20cm","D30cm","D50cm","D100cm","D200cm"
"1",1977-03-31 12:00:00,91,0,23.3213762709101,20.7140096759102,18.1193812060312,21.2422578182135,0.66002449388364,1.27031925560077,0,0,63.4840917788339,65.3298848038612,403.592464351557,-6.75788354942449,0,0,0,0,0.2178,36.2101945005074,28.7295222000564,26.7400014839999,23.696746547401,21.6107353554291,20.4795257643094,20.2982703851285,20.985415654224,21.1131306202372,21.1156799463109
"2",1977-03-31 13:00:00,91,60,20.3510219011726,20.8892983907091,20.6120321004776,19.939321734156,0.652904806096285,1.25661631491606,0,0,32.4569269074467,76.5466175512995,260.446306513598,-6.79170928648506,0,0,0,0,0.2178,17.7003166506247,25.3035407419359,25.4709667730445,23.7759765658667,22.0003909578153,20.8301864207606,20.3570272333977,20.9738943057327,21.112654724469,21.1156799463109
"3",1977-03-31 14:00:00,91,120,15.4794790335942,15.9740683122757,40.4662681309744,39.2047560594702,1.02459092368327,1.9719837544364,0,0,9.18002633912085,88.1959388401702,11.5852849882421,-7.11193226318233,0,0,0,0,0.2178,12.6166350172305,23.1945170820329,23.8984402403172,23.3792143374731,22.168290204169,21.1245826545894,20.4351774193354,20.9640228755022,21.1121429793515,21.1156799463109
"4",1977-03-31 15:00:00,91,180,14.3494624862411,14.9136028009612,45.4730587199892,43.8460134972409,1.18547894647684,2.28163764644217,0,0,5.44716248148364,90,0,-7.93060747888865,0,0,0,0,0.2178,10.9039085401496,21.490862040451,22.5096484654605,22.8205211568016,22.1411104686888,21.3242586023903,20.5240672642027,20.9560274970932,21.1116020832212,21.1156799463109
"5",1977-03-31 16:00:00,91,240,13.460384171128,14.0238042633761,55.0719279533603,53.0903218209477,1.06065461955478,2.04139391681406,0,0,0,90,0,-8.52633222695766,0,0,0,0,0.2178,10.1575199750403,20.369801876792,21.4736728569073,22.2384237398387,21.9875462300856,21.4238414960509,20.6141225394505,20.9499504354395,21.1110391555152,21.1156799463109
"6",1977-03-31 17:00:00,91,300,11.1768709256285,11.5442997035211,70.6528498922584,68.9530434276284,0.986300429891548,1.89828777493739,0,0,0,90,0,-8.56448923477672,0,0,0,0,0.2178,9.07946227003712,19.505404352069,20.6742410593469,21.6990469261464,21.7692836541201,21.439100071064,20.6974443729085,20.9456759215905,21.1104611483105,21.1156799463109
"7",1977-03-31 18:00:00,91,360,10.6984136593237,11.1440225254905,74.8983498676245,72.7111046515037,0.936002193586676,1.8014810371679,0,0,0,90,0,-9.66933450346141,0,0,0,0,0.2178,8.20272271576646,18.7566736288285,19.9831621776156,21.2030679731779,21.5205265020856,21.3919200906741,20.7687210907989,20.9429701198396,21.1098742822413,21.1156799463109
"8",1977-03-31 19:00:00,91,420,10.4233751253551,10.9365248304728,77.6682368642704,75.0572264581145,0.840956822984171,1.61855151629263,0,0,0,90,0,-10.1228535033304,0,0,0,0,0.2178,7.65850412806672,18.1508913632219,19.3832108576494,20.7424813845949,21.2566856971352,21.3009404827133,20.8250276032931,20.9415324239515,21.1092837390507,21.1156799463109
"9",1977-03-31 20:00:00,91,480,9.36200206222894,9.80612331186419,82.8853925587784,80.4473888778114,0.755107198066189,1.45332063072698,0,0,0,90,0,-10.3824490248051,0,0,0,0,0.2178,7.05952855300992,17.5967080681836,18.8637318164487,20.3174240561507,20.9875082592999,21.1800644134508,20.8651602951243,20.941033810169,21.108693442792,21.1156799463109
"10",1977-03-31 21:00:00,91,540,8.8754526686451,9.39072387633961,84.6296768969556,81.7382006826354,0.691853431499562,1.33157897052576,0,0,0,90,0,-10.8055646737258,0,0,0,0,0.2178,6.28572514233581,17.1009827248323,18.3972191640357,19.9128633758109,20.7208903452635,21.0389908558792,20.8890944178272,20.9411447720568,21.1081062191934,21.1156799463109
