"","dates","DOY","TIME","TALOC","TAREF","RHLOC","RH","VLOC","VREF","SNOWMELT","POOLDEP","PCTWET","ZEN","SOLR","TSKYC","DEW","FROST","SNOWFALL","SNOWDEP","SNOWDENS","D0cm","D2.5cm","D5cm","D10cm","D15cm","D20cm","D30cm","D50cm","D100cm","D200cm"
"1",2017-12-31 12:00:00,1,0,16.9614547868697,15.823660052794,41.5251941928871,44.646672167976,0.439850132528775,0.846559632419279,0,0,88.7169561408417,81.9199146640175,51.8452405962932,0.860657426598721,0,0,0,0,0.2178,21.8523989738416,19.6803521331222,19.0646312564207,17.98316737403,17.4306956695927,17.3536758373787,18.0103849996061,18.8483356896201,18.9803667316185,18.9830239232546
"2",2017-12-31 13:00:00,1,60,14.8519201454677,15.9113962351305,40.2260617142703,37.5806112450809,0.254156658584332,0.489163811844455,0,0,87.9482878582283,90,0,1.54715887409674,0,0,0,0,0.2178,11.0431282278537,17.7223865765877,18.3337737666686,18.0522304251776,17.6328911704041,17.4981416500784,17.9978347251411,18.8335097495504,18.9798755778842,18.9830239232546
"3",2017-12-31 14:00:00,1,120,13.9900600859075,15.3337409591918,40.1181437416174,36.7840522597498,0.232242257392366,0.446986156216385,0,0,87.2863664486522,90,0,0.91673633092222,0,0,0,0,0.2178,9.2938554825812,16.388980542793,17.3247939810397,17.8155818585125,17.7074889453089,17.6201101181879,17.9972840737375,18.8190113701066,18.9793349946934,18.9830239232546
"4",2017-12-31 15:00:00,1,180,11.9810009866853,12.8293020039331,54.6805444716758,51.7149795092356,0.488613940636737,0.940413125721433,0,0,84.7112565787414,90,0,-1.85713871726398,0,0,0,0,0.2178,8.20225620504429,15.5281917175522,16.5622365174267,17.4795231214074,17.6649090781775,17.6942866457397,18.0042919684282,18.8050095917786,18.9787468926815,18.9830239232546
"5",2017-12-31 16:00:00,1,240,11.0098493128193,11.5723957930919,58.2994207525466,56.1646016698429,0.785258788329164,1.51135203115679,0,0,82.3476531649435,90,0,0.93572175542198,0,0,0,0,0.2178,8.05239361623218,14.937581683157,15.9931583727623,17.1352842917584,17.5521876838063,17.7155870671491,18.0137185379123,18.7915657466803,18.9781135797913,18.9830239232546
"6",2017-12-31 17:00:00,1,300,9.15011796640609,9.6038039993484,65.9835319649817,63.998283300733,0.813229469853253,1.56518593529458,0,0,78.7028262319893,90,0,-4.72618199341753,0,0,0,0,0.2178,6.73489597551985,14.4827766500727,15.5669692079797,16.8180550935075,17.4044584768636,17.6919527428427,18.021237145627,18.7786542977174,18.9774374019733,18.9830239232546
"7",2017-12-31 18:00:00,1,360,8.15635766254851,8.5098328484058,72.532356318414,70.8122270536156,0.794271957994643,1.5286992706701,0,0,74.7457397532663,90,0,-3.84977665594471,0,0,0,0,0.2178,6.29044516354595,14.0200016594659,15.1505144556117,16.5173072034477,17.2396025769008,17.635080132625,18.0238881811757,18.7661870249372,18.9767204621871,18.9830239232546
"8",2017-12-31 19:00:00,1,420,7.51296489043359,7.89173703405405,79.3825224009654,77.356829035774,0.581939049749234,1.12003173720519,0,0,70.044167639732,90,0,-6.80399151234224,0,0,0,0,0.2178,5.72117998671673,13.6787617651204,14.8005020605918,16.2300696212022,17.0639264590487,17.5542128655682,18.0199440333953,18.7540384711206,18.9759644427731,18.9830239232546
"9",2017-12-31 20:00:00,1,480,6.99753634974563,7.37779468127563,82.4003355763053,80.2808430636285,0.6313277408912,1.21508791458642,0,0,92.0000067885625,90,0,-8.39427137284167,0,0,0,0,0.2178,5.14691342594837,13.3349236140533,14.4648994449187,15.9596686948301,16.8835306641902,17.4563977804416,18.008541267675,18.7420651546736,18.975170513456,18.9830239232546
"10",2017-12-31 21:00:00,1,540,5.90011066473447,5.9082987994505,88.0645846245505,88.0146695554026,0.668881155412214,1.28736527099012,0,0,91.8900358894622,90,0,-7.66809886417457,0,0,0,0,0.2178,5.85944457662538,12.4442358997105,13.7885531050814,15.6463329704444,16.6950487045257,17.3466049337201,17.9894412290482,18.7301187571736,18.9743391508712,18.9830239232546
